Category_name,Cat_id,Keywords,Monthly_num_search,Avg_monthly_click,Competitiveness,2024-02-29,2024-03-01,2024-03-02,2024-03-03,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-09,2024-03-10,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-16,2024-03-17,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-23,2024-03-24,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-03-29
패션의류,50000000,재킷,5130.0,16.5,높음,1.05185,0.82222,0.97777,1.13333,1.22222,1.12592,1.16296,1.16296,0.88888,1.14814,1.05185,1.08148,1.01481,1.19259,1.14814,1.11851,1.31851,1.55555,1.45925,1.37777,1.28148,1.29629,1.09629,1.29629,1.28888,1.22222,1.2074,1.28888,1.37037,1.02962
패션의류,50000000,여성코트,13510.0,90.0,중간,5.29629,5.51111,5.2074,5.54074,4.76296,5.11111,4.99259,4.8074,4.29629,4.42962,4.83703,4.29629,4.82222,4.28148,3.67407,3.4074,2.49629,2.8074,2.58518,2.8074,3.09629,2.54814,1.87407,1.67407,1.42962,1.37037,1.34074,1.33333,1.17037,1.17037
패션의류,50000000,티셔츠,35260.0,138.3,중간,5.45185,5.88888,6.02222,7.82962,6.64444,6.51851,7.29629,7.07407,5.77777,7.08148,8.27407,8.01481,7.71851,7.59259,8.37037,7.82962,9.44444,11.42962,9.52592,9.22962,7.9037,8.28888,7.87407,9.8074,11.77037,10.49629,9.59259,10.27407,9.25925,8.28148
패션의류,50000000,점퍼,21990.0,78.3,높음,3.89629,4.51851,4.54814,5.1037,4.75555,5.38518,5.41481,4.58518,4.3037,4.76296,5.47407,5.06666,4.88888,5.37037,5.71111,5.12592,5.5037,6.02222,5.57777,4.76296,7.42222,4.94074,4.53333,5.02222,5.71111,5.12592,5.41481,5.08888,5.15555,4.4
패션의류,50000000,아디다스져지,221650.0,2241.0,중간,44.46666,49.34814,50.42962,48.6,29.5037,28.45925,31.07407,32.36296,34.32592,59.97037,75.92592,41.47407,38.08888,39.59259,38.83703,42.02962,81.0074,100.0,54.61481,50.73333,49.63703,47.26666,49.1037,83.14814,97.31851,57.67407,50.58518,49.94814,44.88888,47.06666
패션의류,50000000,휴양지원피스,42560.0,1708.8,높음,44.52525,53.17171,55.51515,62.86868,55.71717,54.74747,57.93939,53.97979,48.0,53.97979,69.61616,59.83838,58.66666,56.48484,56.56565,54.14141,56.44444,66.38383,61.85858,60.0,54.26262,54.14141,49.93939,55.71717,65.73737,57.0505,57.0505,56.60606,57.61616,48.0404
패션의류,50000000,잇미샤원피스,31020.0,108.8,중간,32.68686,39.63636,44.20202,51.55555,35.15151,34.30303,35.43434,36.72727,34.38383,44.20202,52.80808,41.21212,40.68686,37.61616,39.11111,37.17171,47.15151,55.0707,43.79797,40.76767,38.54545,34.94949,34.0606,45.69696,53.17171,41.81818,43.59595,41.37373,35.91919,37.57575
패션의류,50000000,자켓,56190.0,270.7,높음,51.43434,58.70707,57.61616,67.63636,64.0,64.92929,65.17171,66.66666,62.78787,69.81818,74.58585,65.37373,74.46464,80.24242,81.29292,78.50505,90.54545,100.0,89.61616,83.67676,75.27272,76.68686,66.0202,79.11111,80.72727,77.73737,70.58585,67.23232,69.49494,64.48484
패션의류,50000000,여름원피스,38280.0,610.0,중간,47.51515,48.48484,54.70707,57.73737,53.29292,52.36363,54.10101,49.57575,44.96969,54.54545,62.62626,53.0909,53.25252,57.17171,55.95959,49.49494,51.43434,58.78787,48.96969,50.74747,48.44444,45.0505,42.82828,44.52525,56.88888,52.60606,50.0606,49.85858,51.91919,40.52525
패션의류,50000000,숏패딩,24190.0,129.7,높음,46.54545,52.76767,56.44444,61.0101,55.0707,52.20202,52.72727,48.84848,47.55555,54.54545,48.0404,39.15151,40.52525,35.27272,29.61616,21.29292,19.35353,21.0505,22.98989,24.24242,25.61616,24.24242,19.59595,15.47474,12.32323,11.11111,11.79797,11.15151,9.93939,10.22222
패션의류,50000000,올리비아로렌,66120.0,761.9000000000001,중간,23.50241,24.89113,24.65576,26.04448,22.32552,24.22031,24.9029,25.90325,25.5855,28.46887,29.43391,25.15005,24.19677,25.22066,26.42108,26.04448,29.03377,31.19924,24.5263,28.4924,24.27915,25.26774,25.03236,24.91467,27.35082,23.2788,24.93821,24.78521,24.76168,20.45427
패션의류,50000000,트위드원피스,19410.0,138.8,높음,6.56702,7.29669,7.87336,9.43862,7.84982,7.00247,7.34376,7.54383,7.32023,8.10874,8.26173,8.00282,8.10874,7.50853,6.69648,7.13192,8.15581,8.88548,8.4265,7.97928,7.46145,7.86159,6.44933,7.14369,8.10874,6.95539,6.96716,6.22572,6.19042,5.48428
패션의류,50000000,나이키바람막이,145500.0,1019.5,중간,31.09332,36.23631,39.2256,44.7452,38.46063,37.62504,38.76662,36.68353,35.80087,44.67459,59.51512,47.4285,45.94562,46.61645,47.09897,48.72307,68.20054,88.03106,79.6281,65.10533,57.67918,52.84217,51.84182,75.29716,100.0,76.86242,64.89349,64.90526,58.99729,55.39602
패션의류,50000000,듀엘원피스,15450.0,40.0,높음,4.84877,5.83735,5.84912,6.3081,4.75461,4.77815,4.70754,5.37836,4.73108,6.19042,6.67294,5.14299,5.41367,5.09591,6.2728,5.90796,7.72037,8.9914,5.56667,5.36659,5.28421,5.97858,5.36659,7.48499,8.9914,6.06096,6.40225,5.87266,6.44933,4.95468
패션의류,50000000,니트,47120.0,180.3,중간,17.52383,19.46569,20.13651,21.40755,16.853,17.47675,18.37118,18.14758,16.34694,18.65364,21.23102,18.07696,18.58302,18.26527,17.87689,16.72354,18.54772,21.58408,19.80699,18.8184,17.87689,15.87619,16.26456,17.59444,19.45392,17.59444,16.52347,16.44109,15.5702,13.68718
패션의류,50000000,베네통,75530.0,651.4,중간,73.4605,86.34538,86.47925,93.20615,70.95046,72.82463,77.17536,72.52342,71.25167,87.751,89.72556,81.3253,71.61981,75.4016,78.78179,82.19544,95.21419,100.0,81.89424,83.63453,86.41231,77.10843,71.68674,90.02677,97.59036,78.91566,85.10709,77.40963,84.57161,74.06291
패션의류,50000000,지오다노경량패딩,32390.0,615.5,높음,41.80053,36.91432,38.78848,38.45381,38.42034,35.20749,37.8514,42.1352,33.09906,31.76037,41.63319,37.04819,37.48326,38.75502,43.13922,41.09772,34.17001,39.62516,37.28246,39.02275,36.34538,36.44578,30.89022,29.95314,30.58902,37.58366,37.51673,36.11111,28.81526,23.2597
패션의류,50000000,핸드메이드코트,14370.0,98.7,중간,21.08433,20.917,19.87951,24.49799,20.78313,20.14725,21.92101,22.75769,20.08032,21.88755,21.75368,20.01338,21.65327,20.21419,19.00937,17.43641,12.751,13.38688,11.94779,14.02275,15.56224,12.44979,12.14859,8.33333,6.49263,7.29585,8.06559,6.86077,5.89022,5.42168
패션의류,50000000,타이블라우스,25450.0,201.2,높음,21.25167,22.62382,22.02141,27.47657,25.70281,26.43908,24.33065,26.07095,22.69076,24.89959,30.95716,30.42168,28.38018,30.35475,29.45113,24.76572,30.08701,39.55823,35.40829,30.35475,28.14591,25.90361,23.1593,29.11646,33.63453,31.92771,32.19544,28.68139,25.53547,21.08433
패션의류,50000000,여성팬티,25570.0,539.8,높음,23.52744,29.55153,28.71485,32.06157,26.70682,29.75234,28.21285,27.00803,25.502,26.90763,33.5676,25.16733,25.97054,27.1419,23.52744,23.99598,22.08835,28.98259,27.04149,26.43908,24.73226,22.85809,20.58232,24.16331,28.78179,29.85274,37.38286,39.85943,38.35341,33.83534
패션의류,50000000,폴로니트,79030.0,1566.7,높음,61.99844,72.61195,84.85632,80.92156,60.80766,61.45482,60.3417,59.15091,58.63318,71.60238,84.23505,72.01656,67.43463,68.4701,65.1825,63.21511,79.36836,92.54465,72.61195,66.68392,61.8949,59.69453,61.2995,73.33678,79.52368,59.72042,54.67253,53.32643,53.17111,49.10691
패션의류,50000000,폴로가디건,84290.0,2202.3,높음,54.25834,68.263,71.39528,77.27155,58.50375,59.25446,59.84985,58.89205,54.38778,71.3694,85.34817,63.47398,59.25446,63.68107,63.31866,68.93606,82.68185,100.0,76.80559,71.70592,69.0396,63.11157,62.98213,81.30986,100.0,77.63396,71.47294,68.10768,69.4279,60.10872
패션의류,50000000,에고이스트,58690.0,342.4,중간,44.16256,52.70515,50.32358,50.2718,44.44732,46.82888,41.47035,45.58633,43.98136,46.36293,51.0484,44.18845,43.74838,48.82215,47.1913,45.74165,51.4367,49.13279,45.43101,45.04271,47.83846,49.18457,42.81646,48.51151,52.13564,47.65726,43.98136,42.40227,42.03986,44.26611
패션의류,50000000,모조에스핀자켓,13080.0,101.2,높음,9.99223,11.90784,12.96919,11.54543,8.41315,9.75925,9.88868,11.31245,11.36422,14.41884,14.4965,10.61351,11.90784,11.57131,11.88195,11.5972,14.03054,15.04012,11.93373,11.85607,11.49365,10.69117,10.01812,11.15713,11.26067,9.0862,9.73336,7.9213,9.16386,8.59435
패션의류,50000000,트레이닝세트,49120.0,436.5,중간,32.51359,37.97566,38.54517,48.56329,40.09836,38.26041,40.6161,38.70049,36.24126,43.61894,50.8672,45.74165,46.38881,41.36681,40.51255,38.82992,46.85477,55.91509,45.97463,43.15298,40.92674,36.44835,35.56821,43.20476,54.75019,42.58348,43.23064,43.10121,36.44835,30.00258
패션의류,50000000,잇미샤,164100.0,493.8,중간,10.18078,10.93903,11.2946,12.14925,10.03298,9.46536,10.38641,11.32887,10.10581,12.68046,13.23523,10.91976,11.5345,11.50666,10.85336,11.87508,12.95249,14.85241,11.79154,11.68016,11.63732,11.11682,10.62416,12.73829,13.19239,11.30745,11.12753,10.78267,10.65844,10.11652
패션의류,50000000,자라,1027100.0,2785.9,중간,59.12907,62.41914,64.43473,69.60973,60.91761,60.96474,61.8815,62.05286,60.49779,72.16938,78.28899,68.74437,69.00783,70.16021,71.02985,67.22357,73.66233,82.22593,73.95578,72.62134,80.02613,85.22469,79.29143,80.68371,100.0,88.07779,79.16934,75.93068,73.94936,67.07792
패션의류,50000000,스커트,25980.0,140.6,중간,1.35372,1.43726,1.49081,1.61504,1.42869,1.58505,1.55507,1.47581,1.39013,1.69001,1.81639,1.70286,1.82067,1.91492,1.75855,1.80996,1.93419,2.17624,1.98346,1.86779,1.73713,1.65145,1.58934,1.86779,2.31118,2.05414,1.88279,1.89992,1.88921,1.51223
패션의류,50000000,쉬즈미스,100300.0,567.4,높음,5.61624,6.7065,7.01709,6.97853,5.74047,6.06391,6.29739,5.53056,5.99751,7.24628,8.51004,6.78147,6.4409,6.69793,6.90785,6.66366,8.18446,9.65385,7.20558,7.0942,6.90142,6.45803,6.10247,7.63183,8.61714,7.13918,6.73863,6.83074,6.47089,6.2267
패션의류,50000000,폴로랄프로렌,286800.0,2042.9,중간,15.00449,19.00783,20.57147,21.07055,16.71164,17.9904,16.80803,16.4953,15.75204,19.23274,22.51424,18.92858,18.4445,19.55832,18.72724,18.68868,22.40928,26.09347,21.70886,20.20948,20.31229,18.63085,18.36739,22.80126,25.90926,20.20734,18.38238,17.97326,18.10392,17.15289
패션의류,50000000,비비안웨스트우드가디건,45370.0,540.1,높음,26.45329,30.54648,31.52623,33.83409,25.88721,26.64924,28.26039,27.54191,27.89026,32.3318,38.2974,31.09079,29.67559,41.36729,29.63204,32.59307,35.83714,40.03919,31.65686,27.65077,34.20422,30.78597,30.78597,34.3784,40.38754,32.54953,35.33638,35.22752,35.81537,27.58545
패션의류,50000000,게스청바지,47610.0,654.6,중간,25.49531,34.68321,34.20422,37.38297,29.30546,28.12976,27.34596,30.17635,30.80775,32.04876,38.36272,30.3723,31.46091,30.04572,30.54648,31.28674,43.37034,55.84585,36.66448,33.15915,30.39407,28.5652,29.349,41.78097,45.00326,32.41889,35.42347,33.76877,33.76877,30.00217
패션의류,50000000,버버리퀼팅자켓,62530.0,700.8,중간,36.01132,43.52275,52.95014,45.30807,36.01132,41.23666,47.6377,46.72327,44.37187,59.00283,56.93446,41.95514,44.93794,53.23318,45.69997,48.39973,54.45242,49.85848,43.43566,58.06662,44.39364,40.69235,45.69997,45.78706,36.99107,34.22599,37.9055,38.34095,37.68778,37.60069
패션의류,50000000,케네스레이디,41410.0,833.8000000000001,중간,20.61833,27.95558,30.30698,32.28826,22.31656,21.31504,25.64772,29.17483,25.40822,32.83257,35.35815,26.45329,28.08621,30.00217,30.63357,27.45482,35.61942,39.75615,28.43457,24.47202,24.0148,25.21227,24.84215,30.67711,37.47006,25.49531,22.64315,24.86392,22.46897,22.75201
패션의류,50000000,라이프워크,97340.0,733.6,중간,56.28129,66.68843,63.72741,74.3305,59.91726,60.33093,61.57195,53.12431,56.99978,66.29653,74.96189,61.55018,59.4165,61.09296,63.09601,62.07271,75.74569,82.95231,68.38667,61.00587,56.99978,55.12736,61.89854,79.1204,100.0,75.04898,69.97605,67.95123,67.3416,63.24842
패션의류,50000000,몽클레어패딩,61520.0,1100.2,높음,21.3142,30.51569,38.9582,32.44957,24.20461,21.90684,20.59679,21.02308,21.90684,28.13474,28.76897,22.90496,20.36805,19.35953,17.42566,16.41713,17.73757,17.76876,14.20253,15.39821,17.2697,15.69972,14.28571,14.54564,14.51445,11.3953,12.1023,11.19775,11.92555,12.01913
패션의류,50000000,여성패딩,11990.0,66.5,높음,6.2279,7.79787,8.39051,8.20336,5.42732,6.07194,6.66458,6.6022,6.00956,7.27802,6.14472,5.40652,5.35454,4.73071,3.87814,2.88001,2.74485,3.13994,2.74485,3.00478,3.09835,2.50571,2.2042,1.60116,1.466,1.63235,1.32044,1.47639,1.47639,1.61156
패션의류,50000000,발렌시아,30530.0,631.2,높음,8.61925,9.32626,9.60698,13.78665,9.555,9.39904,8.65044,9.34705,8.95196,15.01351,11.71761,9.20149,8.84799,8.92077,11.21854,11.07298,10.57392,11.96714,9.97088,8.77521,9.77334,9.21189,9.77334,9.00395,9.35745,7.84986,8.89997,7.87065,8.87918,7.49636
패션의류,50000000,바람막이,175900.0,1213.9,중간,31.79455,33.28134,33.68683,43.81368,45.01975,43.92805,44.59347,45.05094,40.35142,45.83073,60.37637,54.398,53.47265,55.45851,57.23643,57.44437,69.29715,85.72468,75.7018,66.80182,60.04366,57.14285,56.5918,80.44291,100.0,84.83052,73.05053,75.30671,65.08629,56.49823
패션의류,50000000,몽클레어여성패딩,30430.0,668.2,높음,13.10043,17.93512,22.27074,18.59014,13.5995,12.93408,12.4662,13.33957,14.01538,16.24038,15.69972,12.27906,11.80079,12.06071,9.81493,8.75441,9.1807,9.35745,7.76668,7.19484,8.0578,7.88105,7.38199,6.9765,7.23643,5.39613,6.27989,5.32335,4.96984,4.89706
패션의류,50000000,스포츠브라,51420.0,1920.3,높음,14.4812,15.1348,16.09477,17.43259,15.90073,16.30923,16.68709,17.14665,14.61397,15.3799,18.37214,16.14583,16.58496,16.91176,13.95016,15.02246,15.3799,19.70996,17.80024,17.04452,17.22834,17.05473,14.86928,15.59436,18.75,19.96527,20.47589,21.42565,21.31331,18.54575
패션의류,50000000,레더자켓,45590.0,151.10000000000002,높음,9.69158,12.19362,12.44893,14.31781,11.29493,11.81576,11.2745,12.97998,11.67279,12.96977,16.68709,14.44035,15.39011,16.59517,15.95179,15.91094,16.1254,18.61723,17.88194,17.03431,16.39093,14.12377,13.93995,14.16462,15.39011,13.03104,13.18423,13.67442,11.54003,10.99877
패션의류,50000000,라코스테,234200.0,1109.5,높음,57.87377,76.57271,97.79411,96.85457,69.61805,66.6156,70.16952,71.48692,67.62663,87.47957,91.41135,69.66911,69.17892,69.07679,72.73284,69.60784,85.48815,100.0,73.46813,72.39583,73.41707,68.22916,67.91258,82.72058,93.43341,76.51143,69.12785,69.80187,67.933,64.16462
패션의류,50000000,데님원피스,23470.0,129.6,높음,5.62704,5.93341,6.35212,7.43464,5.87214,6.53594,6.79125,7.13848,6.06617,6.84232,8.01674,7.23039,7.66952,8.29248,8.1495,8.51715,9.83455,11.24387,9.23202,7.90441,8.54779,8.51715,8.19035,9.66094,12.53063,7.36315,6.60743,6.15808,5.82107,6.65849
패션의류,50000000,메종키츠네가디건,54180.0,562.1,중간,13.27614,16.46241,16.88112,18.51511,14.84885,14.08292,15.27777,15.56372,14.10334,16.65645,20.18995,16.1254,17.56535,19.06658,16.35008,15.76797,19.34232,21.7933,17.16707,16.10498,15.14501,16.0437,14.36887,18.89297,21.14991,18.36192,15.71691,15.04289,18.54575,19.04616
패션의류,50000000,크로커다일레이디,45210.0,963.7,중간,24.85409,27.57093,29.66391,30.9519,23.9686,26.58482,26.4842,27.75206,26.78607,29.56329,31.47514,27.55081,28.95954,29.46266,30.32803,30.65003,33.24612,35.64097,29.88528,32.07888,29.88528,28.1948,28.79855,30.60978,30.2274,29.90541,29.28154,26.76594,27.75206,26.10183
패션의류,50000000,청자켓,58550.0,299.5,중간,23.32461,24.77359,25.05534,28.1948,24.00885,23.42523,25.9207,25.88045,25.03521,27.51056,34.27248,28.3558,31.33427,32.21976,37.49245,39.26343,42.04065,50.9358,43.97263,40.47091,37.65345,36.84846,34.59448,45.32099,53.37089,43.69088,41.71865,43.24813,38.17669,39.50493
패션의류,50000000,시슬리원피스,14580.0,118.7,높음,6.84242,9.39826,9.21714,9.09639,6.6613,7.48641,7.02354,7.80841,8.33165,10.36425,11.53149,7.74803,8.73415,9.63976,10.28375,9.31777,12.25598,12.71885,9.72026,9.29764,10.26363,8.3719,8.11028,11.53149,14.28858,10.18313,10.18313,10.02213,10.86737,8.93539
패션의류,50000000,쉬즈미스자켓,24090.0,404.0,중간,9.47876,12.5176,13.2421,14.22821,9.82088,10.50513,12.55785,12.49748,10.70637,15.89857,19.88327,12.5176,14.06721,15.1942,15.25457,14.89233,18.93741,21.63413,14.57033,14.83195,12.69873,12.55785,13.26222,16.14006,17.3878,12.21573,12.79935,13.40309,12.15536,11.00825
패션의류,50000000,스톤아일랜드,121900.0,1034.7,중간,72.75105,84.56429,95.95492,95.99517,72.89192,73.81766,74.07929,74.86415,74.01891,91.22559,99.69812,81.90782,77.78224,79.17085,75.4679,73.91829,86.31515,100.0,79.4526,73.41517,72.12718,68.22298,66.79412,81.06258,96.51841,79.00986,75.00503,67.51861,64.88227,67.67961
패션의류,50000000,jj지고트원피스,12050.0,72.4,높음,15.43264,20.51739,22.61373,20.82961,15.65566,14.40677,13.69313,14.62979,14.8082,23.05976,21.98929,17.7074,16.99375,17.79661,15.61106,13.02408,19.09009,25.95896,17.12756,14.8082,15.61106,15.07582,16.36931,21.14183,18.59946,17.752,13.47011,14.40677,15.70026,13.78233
패션의류,50000000,패딩,39370.0,193.7,높음,70.24977,91.16859,100.0,91.92685,76.67261,77.02943,66.59232,73.99643,76.71721,76.98483,77.43086,71.32024,62.48884,59.72346,52.89919,44.06779,45.04906,42.7743,45.04906,44.78144,52.85459,47.1008,42.01605,35.14719,32.29259,30.73148,35.63782,29.34879,26.94023,27.11864
패션의류,50000000,리스트자켓,22930.0,309.0,중간,24.79928,33.8537,30.9991,35.01338,21.81088,23.95182,27.78768,27.02943,23.19357,34.52274,40.32114,28.50133,30.50847,31.31132,34.61195,33.31846,45.31668,50.84745,32.51561,33.14005,31.22212,29.88403,30.06244,41.03479,47.41302,36.70829,31.62355,32.51561,31.40053,28.09991
패션의류,50000000,남자맨투맨,29330.0,300.0,높음,29.39339,33.45227,36.39607,48.48349,44.157,41.97145,42.81891,39.56289,31.22212,34.25512,48.26048,47.41302,47.27921,43.84478,43.44335,37.68956,43.26494,55.66458,51.5165,46.20874,40.85637,38.62622,35.86083,39.02765,54.5495,52.27475,44.157,42.23907,40.54415,33.22925
패션의류,50000000,니트원피스,20630.0,124.7,중간,29.5272,32.06958,34.12132,35.54861,30.10704,33.22925,29.70561,32.20338,29.70561,33.8983,36.35147,30.73148,36.35147,38.2694,33.71989,29.03657,27.16324,33.76449,29.61641,29.39339,31.40053,27.83229,27.16324,27.20785,28.59054,27.83229,26.71721,26.04817,23.5504,20.78501
패션의류,50000000,롱원피스,30860.0,379.5,중간,30.84444,31.86666,36.4,40.44444,36.17777,37.95555,42.31111,45.11111,36.26666,43.86666,44.08888,44.57777,47.06666,53.91111,47.15555,43.2,45.6,57.77777,49.68888,48.04444,46.31111,47.82222,38.84444,47.15555,57.28888,50.26666,49.73333,48.84444,48.44444,41.02222
패션의류,50000000,라코스테가디건,48690.0,715.7,높음,52.97777,66.93333,88.48888,99.33333,69.91111,62.4,63.73333,62.22222,56.04444,78.17777,91.24444,69.24444,64.04444,61.15555,64.17777,63.51111,84.48888,91.95555,72.08888,66.75555,66.66666,61.11111,59.77777,75.6,92.04444,71.86666,62.17777,66.75555,64.88888,53.37777
패션의류,50000000,조거팬츠,59110.0,882.7,높음,70.88888,74.04444,79.02222,100.0,83.33333,79.42222,81.28888,78.17777,71.68888,80.17777,91.82222,81.99999,85.06666,93.33333,89.24444,75.73333,81.91111,97.73333,92.57777,84.71111,80.62222,86.17777,79.46666,83.86666,97.86666,84.48888,88.53333,92.17777,84.8,71.33333
패션의류,50000000,야구점퍼,47670.0,1032.3,높음,44.84444,57.37777,62.75555,80.13333,68.53333,64.75555,71.02222,67.46666,60.97777,77.68888,78.53333,69.95555,68.04444,77.51111,69.95555,67.28888,87.37777,95.11111,78.17777,63.95555,72.57777,66.22222,64.31111,78.0,74.97777,62.84444,59.02222,60.13333,54.66666,56.79999
패션의류,50000000,항공점퍼,44120.0,299.40000000000003,중간,48.17777,56.93333,59.64444,65.15555,61.51111,62.17777,62.35555,57.95555,56.88888,69.19999,76.13333,62.35555,62.75555,66.71111,69.51111,61.42222,74.93333,92.22222,73.91111,67.51111,64.17777,63.15555,62.04444,65.6,66.93333,62.57777,55.64444,54.08888,55.06666,48.8
패션의류,50000000,바버자켓,69250.0,928.9,높음,55.55555,70.62772,79.18764,82.74588,64.24974,61.83282,63.88049,63.77979,59.81873,83.048,95.09902,72.07116,68.58006,70.42631,71.76905,73.01107,89.79523,100.0,78.382,78.78482,73.64887,61.63141,68.68076,73.81671,85.46492,99.96643,84.55857,76.53575,77.03927,72.17186
패션의류,50000000,남자팬티,31540.0,760.2,높음,29.84222,37.79791,36.62302,43.70594,38.8721,36.95871,32.46055,31.52064,28.29808,32.15844,37.76435,33.56831,34.23967,34.37395,32.66196,28.90231,32.0913,41.18831,33.60187,33.80328,30.84927,32.12487,28.36522,30.44645,38.60355,37.89862,33.40046,33.87042,34.1054,30.64786
패션의류,50000000,뷔스티에원피스,24100.0,116.9,높음,19.40248,23.43068,24.33702,23.32997,20.74521,22.15508,23.59852,24.33702,24.572,24.53843,29.70795,24.63914,24.03491,26.21685,26.6868,23.12856,27.45887,33.23262,27.29103,26.95535,27.35817,27.89526,22.89358,27.55958,32.39342,27.62672,24.40416,29.00302,28.26451,22.89358
패션의류,50000000,캐시미어코트,10830.0,50.9,중간,16.17992,16.61631,20.07385,21.1816,16.11278,15.64283,14.77005,13.46089,15.74353,15.54212,15.54212,13.36018,13.59516,12.62168,12.18529,9.86908,10.10406,8.79489,7.62,9.73481,9.60053,9.66767,7.82141,6.78079,5.84088,4.90097,5.33736,4.8674,4.16247,4.02819
패션의류,50000000,내셔널지오그래픽패딩,23880.0,285.6,높음,22.42363,28.80161,30.31218,32.29271,26.5861,24.63914,23.66565,24.03491,23.09499,26.85464,25.74689,21.11446,21.78583,18.429,16.5156,14.4008,5.5052,4.19603,2.8533,4.26317,2.51762,2.71903,2.98757,1.57771,1.77912,2.01409,2.1148,2.24907,1.477,1.10775
패션의류,50000000,쉬즈미스코트,10710.0,134.0,중간,10.76958,12.65938,14.32149,15.66484,10.20036,10.56466,10.88342,10.40528,8.81147,12.27231,11.7714,9.47176,8.31056,9.26684,6.8989,7.58196,6.78506,7.65027,5.51001,7.46812,6.96721,4.89526,4.96357,5.94262,5.07741,3.59744,4.41712,3.66575,4.30327,3.30145
패션의류,50000000,톰보이,52110.0,1608.6,중간,31.8306,39.73132,41.46174,44.46721,37.90983,34.03916,35.70127,34.81329,32.71857,41.66666,45.5601,35.90619,36.08834,36.72586,37.24954,35.3142,44.92258,48.38342,38.50182,36.38433,36.06557,35.29143,35.04098,44.71766,49.22586,37.11293,34.24408,35.29143,32.37704,29.30327
패션의류,50000000,하객원피스,25370.0,392.4,중간,14.38979,15.45992,18.41985,21.653,19.80874,20.46903,20.87887,17.53187,16.57559,17.0765,22.56375,20.78779,20.5601,20.58287,18.07832,16.87158,20.96994,24.13479,21.08378,20.74225,19.37613,16.7122,14.0938,17.00819,21.56193,20.81056,21.92622,16.14298,15.41438,14.0255
패션의류,50000000,세인트제임스,108900.0,1655.4,중간,59.79052,72.33606,75.04553,71.99453,69.67213,61.45264,76.5255,70.03642,69.10291,76.66211,88.59289,83.33333,71.56193,79.71311,76.04735,73.52003,89.38979,100.0,78.25591,72.97358,68.9663,66.37067,71.60746,85.08652,94.3306,77.39071,72.24499,76.86703,77.3224,89.50364
패션의류,50000000,러브앤쇼,18050.0,299.1,중간,10.35974,12.90983,14.79963,14.07103,9.58561,11.0428,11.20218,10.86065,10.63296,14.61748,14.70856,12.43169,11.29326,12.02185,11.68032,12.63661,15.36885,18.35154,13.25136,13.02367,11.86247,11.36156,10.6102,14.8224,16.21129,11.33879,12.27231,11.99908,12.5683,12.06739
패션의류,50000000,여성트렌치코트,19760.0,163.9,높음,8.00336,9.16175,10.78348,10.27801,8.84582,9.39342,10.1727,9.94102,9.73041,11.85762,13.10025,11.77337,13.64785,15.01684,15.39595,15.22746,16.55433,19.12384,15.14321,14.25863,14.46925,11.33108,11.98399,12.3631,14.70092,13.45829,11.33108,11.52064,10.67818,9.58298
패션의류,50000000,여성패딩조끼,14780.0,76.10000000000001,중간,9.94102,9.51979,11.14153,11.85762,10.57287,13.52148,12.38416,13.14237,10.90985,10.57287,14.99578,14.385,12.3631,13.64785,14.36394,11.35214,10.4465,13.016,12.48946,10.29907,9.75147,8.99326,7.7085,6.90817,6.90817,7.20303,6.57118,7.20303,6.57118,5.83403
패션의류,50000000,리스트코트,8760.0,99.2,중간,9.94102,10.76242,10.97304,10.42544,7.89806,8.2561,6.99241,7.81381,7.79275,8.55096,9.26705,7.7085,6.90817,7.28727,6.40269,5.37068,5.81297,6.25526,3.91743,4.42291,5.18112,4.27548,3.74894,5.11794,3.70682,2.75905,2.54844,3.28559,2.96967,2.69587
패션의류,50000000,하프코트,11140.0,67.1,중간,11.35214,9.83572,9.11962,10.53074,11.8155,10.67818,10.42544,10.42544,8.59309,9.37236,10.63605,10.04633,10.65711,10.86773,9.96208,8.1508,6.90817,7.68744,6.63437,8.06655,6.73967,5.62342,5.74978,4.27548,4.02274,3.98062,3.62257,4.33866,3.85425,3.51727
패션의류,50000000,봄자켓,89400.0,570.5,높음,34.83572,37.80539,38.75315,48.14658,42.94439,44.81887,50.48441,44.98736,43.44987,47.62005,60.38331,55.24431,55.60235,60.65711,68.80791,73.9048,81.21314,100.0,85.48862,67.33361,59.75147,60.95197,58.46672,75.69502,87.88963,76.81128,64.25863,67.54422,60.40438,54.10699
패션의류,50000000,생활한복,29020.0,1252.4,중간,27.62018,31.97969,31.68109,34.54762,32.42759,29.02358,30.06867,28.06808,26.72439,29.02358,30.03881,27.11257,26.09734,27.41116,24.60435,24.96267,27.08271,30.72558,27.70976,28.51597,27.50074,24.66407,28.12779,26.33621,28.78471,29.02358,26.90355,25.02239,25.20155,24.81337
패션의류,50000000,쥬시쥬디,35710.0,600.5,중간,29.05344,33.83099,33.38309,33.80113,32.60674,33.86085,32.15885,33.98029,33.47267,33.86085,36.45864,32.33801,34.81636,34.09973,34.51776,35.35383,35.74201,39.92236,32.84562,35.65243,34.54762,33.68169,33.59211,36.6378,37.17527,38.90713,33.59211,36.16004,33.59211,30.27769
